589098669586010113,2015-04-17 16:10:42,@MarkusJ sorry for the confusion :) I hate when people think I'm talking about the other stuff. But how to distinguish?
589098397937733632,2015-04-17 16:09:37,@MarkusJ @bangbangcon unfortunately there are two acronyms by this name. I mean Natural Language Processing which is definitely a science :)
589098009721372672,2015-04-17 16:08:05,Proud to announce that I'm going to be giving a talk about my two favorite things (NLP and books) at @bangbangcon this year! So excited!
588833884382498816,2015-04-16 22:38:32,@simeonfranklin well you do work at twitter after all... :)
588833541984661504,2015-04-16 22:37:11,"@simeonfranklin yes, I sent you an email at the address listed on your card."
588815509098868736,2015-04-16 21:25:31,@MichelleGlauser it was great to meet you last night! Thanks for the chat :)
588814248085565440,2015-04-16 21:20:31,"@simeonfranklin Hi Simeon, great to meet you last night! This is Allison from the SF Python meetup."
586983446125219840,2015-04-11 20:05:33,@silenceofnight so when are we going to hang out? :)
586983379716800515,2015-04-11 20:05:18,"@elnoelle that works, any particular day?"
586983264851599360,2015-04-11 20:04:50,@WanderinDreamr cherry blossoms?
586909566832480256,2015-04-11 15:11:59,@leahbannon metro?
586907627981930496,2015-04-11 15:04:17,@AdmiralBahroo feel better roo rooLove
586650770721783808,2015-04-10 22:03:37,@AdmiralBahroo I'm planning to go too...looking forward to saying hi
586560424042110976,2015-04-10 16:04:37,"love this: ""the genderbread person"" http://t.co/PJcqZBwzlT"
586558885831409664,2015-04-10 15:58:30,"@BlueChillLabs me too, I hope"
586558006449418242,2015-04-10 15:55:01,@BlueChillLabs cute! how'd you make that?
586557534732886017,2015-04-10 15:53:08,"@BlueChillLabs ""new"" Will?"
586555855841050624,2015-04-10 15:46:28,"@damedebugger sage is great, have used it for research before"
586555507374080000,2015-04-10 15:45:05,@hellokitty491 well I miss talking to you...so proud of you for teaching!
586554499625418752,2015-04-10 15:41:05,"@hellokitty491 you okay there buddy? You should call me sometime, I miss you!"
586552993601888256,2015-04-10 15:35:05,to my sister and one of my best friends: @hellokitty491 #NationalSiblingsDay
